,city id,city,country,latitude,longitute,temperature(C),humidity(%),wind speed(mps),cloud(%),receive date
422,2425791,Kibala,TD,9.1104,18.3463,22.97,94,4.12,20,22-07-2022 20:57:42
423,3662252,São Paulo de Olivença,BR,-3.3783,-68.8725,21.1,99,0.99,40,22-07-2022 20:57:43
424,2381334,Atar,MR,20.5169,-13.0499,33.88,38,1.07,25,22-07-2022 20:57:44
425,3577430,Road Town,VG,18.4167,-64.6167,27.79,76,9.26,45,22-07-2022 20:54:38
426,1275641,Bilāsipāra,IN,26.232,90.2347,29.72,76,5.01,90,22-07-2022 20:57:45
427,2239862,Malanje,AO,-9.5402,16.341,29.88,21,2.91,15,22-07-2022 20:54:18
428,3522880,Mundo Nuevo (Ojo de Agua),MX,18.7,-95.5,25.74,81,1.74,29,22-07-2022 20:57:47
429,212902,Kindu,CD,-2.95,25.95,35.28,26,1.88,98,22-07-2022 20:57:47
430,1795565,Shenzhen,CN,22.5455,114.0683,32.3,74,3.67,4,22-07-2022 20:57:48
431,3832791,Villa Carlos Paz,AR,-31.4241,-64.4978,6.88,74,0.33,0,22-07-2022 20:57:49
432,1727698,Baluyot,PH,15.8017,120.4621,28.33,79,1.71,81,22-07-2022 20:57:50
433,1278923,Amānganj,IN,24.4333,80.0333,31.41,61,2.58,100,22-07-2022 20:57:51
434,1687894,Santa Rosa,PH,14.3122,121.1114,29.06,80,3.82,14,22-07-2022 20:57:08
435,3461724,Gurupi,BR,-11.7292,-49.0686,24.6,41,4.04,88,22-07-2022 20:57:52
436,347634,Ţahţā,EG,26.7693,31.5021,37.53,12,8.99,1,22-07-2022 20:57:53
437,187896,Mandera,KE,3.9366,41.867,31.19,35,9.03,74,22-07-2022 20:57:53
438,3690572,Acandí,CO,8.5063,-77.2778,23.89,95,1.5,99,22-07-2022 20:57:54
439,4301317,Morehead,US,37.2711,-87.1764,18.66,99,0.0,0,22-07-2022 20:55:47
440,1053384,Toamasina,MG,-18.1667,49.3833,25.0,65,5.14,40,22-07-2022 20:57:55
441,3443061,Chui,UY,-33.6971,-53.4616,12.59,90,1.29,91,22-07-2022 20:57:56
442,3356213,Khorixas,NA,-20.3667,14.9667,26.93,20,5.24,0,22-07-2022 20:57:57
443,3579925,St. George's,GD,12.0564,-61.7485,26.82,83,4.63,20,22-07-2022 20:57:57
444,157738,Kigoma,TZ,-4.8769,29.6267,27.04,43,4.24,5,22-07-2022 20:57:58
445,3836669,San Rafael,AR,-34.6177,-68.3301,8.94,37,3.38,58,22-07-2022 20:55:51
446,3663495,Manoel Urbano,BR,-8.8389,-69.2597,19.65,75,0.61,55,22-07-2022 20:58:00
447,997140,Heilbron,ZA,-27.2812,27.9709,17.74,29,3.0,6,22-07-2022 20:58:01
448,3446445,Timóteo,BR,-19.5825,-42.6444,15.48,72,0.43,12,22-07-2022 20:58:01
449,3531368,Celestún,MX,20.8667,-90.4,25.15,83,3.86,35,22-07-2022 20:58:02
450,86049,Jalu,LY,29.0331,21.5482,33.39,19,5.44,0,22-07-2022 20:58:03
451,1271215,Gīdam,IN,18.9833,81.4,26.11,89,3.73,96,22-07-2022 20:58:03
452,1640660,Gondanglegi,ID,-7.7479,112.0132,24.31,78,5.96,52,22-07-2022 20:58:04
453,1295765,Sittwe,MM,20.15,92.9,28.27,80,4.69,93,22-07-2022 20:58:05
454,3457135,Miracatu,BR,-24.2814,-47.4597,18.64,79,0.75,63,22-07-2022 20:58:06
455,3403251,Canto do Buriti,BR,-8.11,-42.9444,24.32,56,4.29,62,22-07-2022 20:58:06
456,1269581,Jagatsinghapur,IN,20.2667,86.1667,29.2,77,1.07,100,22-07-2022 20:58:07
457,1790840,Wuzhou,CN,23.4833,111.3167,30.79,68,1.08,2,22-07-2022 20:58:08
458,1168312,Pasni,PK,25.2631,63.471,28.98,81,5.46,60,22-07-2022 20:58:09
459,160677,Chake Chake,TZ,-5.2459,39.7666,26.98,58,5.05,22,22-07-2022 20:58:09
460,1735902,Sibu,MY,2.3,111.8167,27.85,83,2.68,40,22-07-2022 20:58:10
461,2396646,Oyem,GA,1.5995,11.5793,24.67,71,1.52,95,22-07-2022 20:58:11
462,3653523,Palora,EC,-1.7,-77.9333,18.3,75,0.62,100,22-07-2022 20:58:11
463,1856068,Nago,JP,26.5881,127.9761,30.24,86,4.2,6,22-07-2022 20:58:12
464,921786,Mitsamiouli,KM,-11.3847,43.2844,28.16,61,5.14,20,22-07-2022 20:58:13
465,2276492,Harper,LR,4.375,-7.7169,26.93,60,3.71,90,22-07-2022 20:58:14
466,2083537,Wewak,PG,-3.5534,143.6268,27.07,80,1.88,7,22-07-2022 20:58:14
467,1269093,Jaynagar,IN,26.5833,86.15,33.57,55,6.82,100,22-07-2022 20:58:15
468,1787837,Xucheng,CN,20.35,110.1288,29.4,75,5.6,9,22-07-2022 20:58:16
